,title,description,title_label,description_label
180, 취업 미지수  항공 학과 인기 추락 코로나 장기화로 항공사  직격타 ,현실적인 취업 가능성을 따져 학과를 선택해야 할지 고심하고 있다 고 말했다   일 각 대학과 입시업계에  일부 항공사의 경우  신입 승무원의 입사가 장기간 지연되고 있는 실정이라 향후 항공사 관련 채용 일정 ,0,1
181,세 자릿수 채용 사라졌다  신입사원 증발 현실화, 일 취업포털 인크루트가   신입사원 채용규모 를 주제로 조사한 결과다  기업  곳이 참여했다  이에 따르면 먼저 올해 신입사원을  명이라도 채용한 기업 비율은  로 지난해   대비  포인트 감소한 ,0,1
182,수능 이후 한국 직업전문학교 인공지능학과   학년도 신입생 선발,평가해 신입생을 선발 중이다  인공지능학과는 체계적인 현장 실무 교육과 학생들이 팀을 이뤄 주도적으로 프로젝트 작품을 개발해나가는 프로젝트 시스템을 통해 매년 높은 취업률을 달성하고 있는 곳으로 많은 ,0,0
183,대졸 신입사원 평균 나이는  대 때 보다  세 많아져 ,지난달 인크루트가 구직자  명 대상으로 조사한 결과  대졸 신입 취업 나이 상한선에 대해 남성은  살  여성은  살이라고 대답했다   년 인사담당자가 밝힌 남녀 입사 마지노선도 남자는 평균  세  여자는 ,1,0
184,대졸 신입 연령대  대로 외환위기 때보다  세 가량 높아져, 년제 대학을 졸업하고 첫 취업을 하는 신입사원들의 연령대가 외환위기 때보다  세 가량 높아졌다는 조사 결과가 나왔다  취업 포털 인크루트가  일 발표한 자료에 따르면   년 대졸 신입사원의 평균 나이는  ,0,0
185,광주 서구   분야 신입 채용 기업에 월 최대  만원 지원,청년에게는 취업유지장려금  자기계발지원금  직무교육과 노무상담 등 각종 혜택을 지원한다  서구청 관계자는  이번 사업으로 지역 내  차 산업혁명 관련 분야가 확장하고  청년이 양질의 일자리에 안정적으로 취업할 ,0,1
186,전망 밝은 노인복지 산업  서울디지털대 사회복지학과 신입 편입생 모집,또한 소규모 노인주간보호센터  요양시설 등의 창업과 운영  노인복지시설로의 취업을 희망하는 이들이   학년도 신입생과 편입생을 모집한다   차 모집 기간은  년  월  일부터  년  월  일까지 진행된다 ,1,1
187, 일부터 서울시 특성화고 신입생 선발전형 시작, 파이낸셜뉴스  서울특별시교육청은  학년도 특성화고등학교 신입생 선발전형을 오는  일부터  특성화고 특별전형 중 미래인재전형은 출결  봉사활동  학업계획서 및 자기소개서 등을 반영하며 취업과 창업 의지가 ,0,0
188,신입사원 나이   때 보다  살 많아졌다,높아지는 추세다 라면서  한편으로는 취업 후 다시 신입으로 입사하는 중고신입이 늘어나는 만큼 신입사원으로서 준비된 자세를 보여준다면 나이가 입사를 가로막지는 않을 것 이라고 조사 소감을 전했다 ,1,1
189,경력단절 여성 줄었다는 데 여성 취업시장은 오히려  깜깜 ,올해  월부터 다시 취업을 준비하고 있습니다  안 그래도 마땅한 직장 찾기가 어려운데  코로나  여파로 고용시장까지 얼어붙었습니다   김경선 경력단절여성    회사에서  그냥 있는 사람으로 가고 새로운 신입을 뽑지 ,0,1
190,올해 신입사원 합격스펙  인턴경험  줄고  영어말하기  늘어 ,잡코리아가 올해 신입직 취업에 성공한  년대졸 학력의 신입사원  명의  합격스펙 을 조사한 결과 매년 증가 추세를 보이던  인턴경험  과  자격증 취득  비율은 감소하고   영어말하기 점수  보유자가 크게 증가한 ,1,0
191,취업할 때 가장 중요한 스펙은   학벌보다 인턴 경험이 더 중요 ,  구직자  학벌  전공보다 인턴 경험 중요   일 취업정보 사이트  진학사 캐치 가  대 취업준비생   그룹은 올해부터 신입사원의   이상을 채용 연계형 인턴으로 선발한다고 밝혔다    역시 올해 하반기 ,1,0
192, 취업  티몬  하반기 신입   공개 채용,티몬이 두 자릿수 규모의 신입   공개 채용을 시작한다고  일 밝혔다  서류접수 후 빠르면  주일 만에  채용 대상은  가전  식품  패션  리빙 등 전체 카테고리의 상품 소싱을 담당할 신입  ,0,0
193,직장인    경력 포기 신입 지원  가장 큰 이유는 바로 ,못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 분석했다  한편 지난해 잡코리아 조사 결과  실제 인사담당자  명중  명 은  신입직 채용 시 올드루키 지원자가 ,0,0
194, 구직자  명 중  명  하반기 취업 못할 것 같아 ,취업플랫폼 사람인이 신입 구직자  명을 대상으로  하반기 취업 자신감 에 대해 조사한 결과   가  취업할 자신이 없다 고 응답했다  성별로는 여성 이 남성 보다 자신 없다고 응답한 비율이  ,1,0
195,한국관광대 국제비서과  취업캠프로  취업역량  ,한편 한국관광대는  일까지  학년도 수시 차 신입생을 모집한다  입학 담당자는  한국관광대 모든 학과는 관광분야와 연계돼 있어 취업 및 진로탐색이 유리하다 며 일반전형은 고등학교 졸업 예정 자라면 누구나 ,0,1
196,정규직 전환 두고  취업 갑질  논란 채용 전환형 이 아니라  채용 고려형  인턴 ,지원자 입장에서는 실무 경험을 쌓고 회사에 대해서 알아가는 기회이며  기업 입장에서는 신입이 입사하기 전에 구체적인 평가를 내릴 수 있다  게시글에서는 일부 기업의 경우 채용 전환형 인턴 운영 과정에서 취업 ,0,1
197,패션단일전공 서울패션직업전문학교  수시 차 추가모집 기간 신입생 선발,맞춰 신입생을 선발한다고  일 밝혔다 서울패션직업전문학교는 패션디자인과 패션비즈니스전공으로  폭넓은 취업 지원뿐만 아니라 공모전  크루 를 운영하여  한국의상디자인학회 제로웨이스트 총  명 수상 및 ,1,0
198,전문대 수시  차 기간  높은 취업률 인서울 전문학교  주목 ,이에 수능과 내신 성적을 반영하지 않고 신입생을 모집하는 인서울 전문학교가 높은 취업률을 자랑하며 주목받고 있다  서울 당산에 위치한 서울현대직업전문학교 이하 서현전 는 현장중심  취업중심의 커리큘럼을 통해 ,1,1
199, 될성 부른 신입 보다  즉시 투입 경력  뽑는 대기업,대졸 신입사원의 취업 문은 더욱 좁아진 셈이다  채용 전형이 시작부터 끝까지 언택트로 속속 바뀌는 점도 코로나 가 낳은 특징이다  대졸 신입사원 공채 속속 없애고 수시 채용 도입  일 재계에 따르면 주요 그룹 ,0,0
200,한국과학기술직업전문학교  학년도 신입생 선발,면접전형으로 신입생을 선발 중이다  과기전 관계자는  항공정비 단일과정을 운영하며 항공정비사 취업에 있어 가장 중요한 면장 취득에 유리한 실습이 진행되고 있으며 실제로 본교의 항공정비사 면장  항공산업기사 등 ,1,0
201,충북대  신입생 진로 설계 돕는 멘토링 운영,충북대 대학일자리센터는 지난  월  일부터 이달  일까지   진로 취업 로드맵과 함께하는 신입생 멘토링 을 운영했다  이 프로그램은 신입생들이 저학년부터 학과 학년별 진로 취업 로드맵을 활용해 진로를 ,0,0
202, 양승훈의 공론공작소 청년정책  취업 넘어 커리어 형성 도와라,것이 취업률이다  기본은 신입생 재학생  올해도 입학처의 비장한 당부와 함께 신입학 전형을 진행했다  인구 절벽에 코로나 로 인한 교육의 질 저하로 지원자가 급격히 줄 수 있다는 것이었다  교수들은 입학 면접 때 ,1,0
203,상반기 취업성공률  도 안돼  대기업 공기업은 더 낮아 ,취업성공 플랫폼 잡코리아가 알바몬과 함께 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 결과 설문에 참여한 취준생 중 ,0,1
204,미국 텍사스주립대 캘리포니아 산타모니카대학   학년도 음악대학 신입생 선발 공동 오디션 진행,편입지도  취업지도를 받는다  드림아이에듀 민은자대표는  국내 텍사스주립대 한국교육원에서 한  음악 신입생 선발 공동 오디션이 진행 중이다  수시모집은  년  월  일  정시  차와  차 모집은 ,1,1
205,신입 구직자    코로나 때문에 하반기 구직 포기했다 ,취업포털 잡코리아가 신입 구직자  명을 대상으로  하반기 구직활동 현황 을 조사한 결과  가 현재 하반기 구직활동을 하고 있다고 답했다   는  자격증 취득 등을 이유로 구직활동을 잠시 미뤄둔 상태 ,0,0
206,구직자  명중  명  하반기 취업 자신없다 ,취업포털 사람인은 신입 구직자  명을 대상으로  하반기 취업 자신감 에 대해 조사한 결과   가  취업할 자신이 없다 고 답했다고  일 밝혔다  성별로는 여성 이 남성 보다  취업에 자신 없다 고 응답한 ,0,0
207,기업  곳 중  곳  신입사원 연령 높아져 ,취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다   일 구인구직 매칭 플랫폼 사람인이 기업  개사를 대상으로  신입사원 연령 변화 를 조사한 결과   곳 중  곳 이 ,1,0
208,창성그룹  신입 경력 공채 오는  일까지 접수 가능,구분해 신입과 경력사원 채용을 전개한다  서류접수 이후 실무면접  최종면접을 거쳐 최종합격자를 선발하고  년  월 정식 입사할 계획이다  창성그룹 인사 채용 관계자는  코로나  로 어려운 취업 상황이 지속되고 ,0,1
209,한국관광대 국제비서과  취업캠프 진행으로  취업률  ,한편  한국관광대는  월 일부터  월 일까지  학년도 수시 차 신입생을 모집한다  입학처 담당자는  한국관광대의 모든 학과는 관광분야와 연계돼 있어 취업 및 진로탐색이 유리하다 며   일반전형은 고등학교 졸업 ,0,1
210,올 상반기 바늘구멍 뚫기보다 힘든 취업성공 신입사원은 누구 ,코로나  여파에도 취업에 성공한 신입사원은 누구일까  취업포털 사람인은 올 상반기 신입 채용을 진행한  개 기업을 대상으로  신입사원 채용 결산 및 합격 스펙 을 조사한 결과 신입사원의  가 ,0,0
211,입학 취업률 등 따져 재정지원 제한  대학 걸러낸다,임은희 대학교육연구소 연구원은  지방의 소규모 대학일수록 신입생 충원율  졸업생 취업률 같은 기준을 만족시키기 쉽지 않다  재정지원 제한 대학은 사실상 정부가 붙인  퇴출 대상  딱지가 될 가능성이 높다 고 ,0,0
212,  신입 취업목표  위 공기업 희망연봉은  만원, 년 신입직 구직자의 취업 목표  위는 공기업이라는 조사 결과가 나왔다  잡코리아는 구직자  명을 대상으로 취업 목표 기업 등을 조사한 결과  응답자의  가 공기업 취업을 희망했다고  일 밝혔다  이어 ,1,0
213,수능가채점 후 정시 지원 가능 대학 파악  숭실대 글로벌미래교육원 신입생 선발, 학년도 신입학 면접전형을 실시하고 있다  수시모집 전형기간에 고  수험생들이 희망하는 전공에 대해 입학상담을 진행하고 있으며 진로상담  학사편입  취업 등 다양한 진로 탐색 활동을 빠르게 이어가고 있다  학교 ,0,1
214,부산 대광고등학교   년 신입생 입시 특별전형 최고 경쟁률   기록,전국 특성화고 신입생 전형이 진행되고 있는 와중에 높은 경쟁률을 기록한 부산의  차산업 명문  후 취업과 진학 등에도 다양한 기업과의 제휴로 경쟁력 있는 명문 특성화고로 인정받고 있다   년 정부부처 ,1,1
215, 학과 학과 국민대 국제통상  취업 우세 수시경쟁률 서울과기대,대학 간 비교 시에는 졸업 후 취업률  중도탈락률  신입생 충원율 등 정량 지표를 주로 활용  객관성을 유지할 계획이다  수험생에게 어느 한 쪽으로 치우치지 않는 정보를 제공해 대학 선택에 도움을 주기 위해서다 ,0,0
216,서울 특성화고  곳   일부터 신입생 약  만 천명 뽑는다,바탕으로 취업 창업 의지가 명확하고 성장 가능성이 있는 학생들을 선발한다  학교별 특별전형은 학교별 전형 요강에 따라 이뤄진다  일반전형의 경우 중학교 석차 백분율을 기준으로 신입생을 선발한다 ,0,1
217, 건설 서한 화성산업 등 건설사 신입 경력채용, 일 건설취업플랫폼 건설워커에 따르면  건설  서한  화성산업  동인종합건설 등이 신입 및 경력사원 채용을 진행한다  먼저  건설이 신입사원을 모집한다  모집분야는 건축 시공 이며 자격요건은  정규  년제 대학 ,0,0
218,전문대 수시  차 신입생 모집 취업 잘되는 전문학교  주목 ,특히 올해는 코로나 로 청년 취업난이 장기화되면서 취업률 높은 전문학교를 찾는 수험생이 증가하는  전문대 수시  차 모집 기간은  월  일부터  월  일까지며  현재  서울예술실용전문학교는  학년도 신입생 모집 ,1,1
219, 신입사원  명 중  명꼴 조기퇴사  커리어하이  직무교육으로 실업문제 해결 앞장서,국내 한 취업포털이 지난해 기업  개사를 대상으로  입사  년 미만 신입사원 중 퇴사자 발생 여부 를 조사한 결과  가  있다 고 답했다   년 같은 조사 결과였던   대비  포인트 늘어난 수치다  전체 ,0,0
220,한호전 커피바리스타 와인소믈리에학과  취업 맞춤형 커리큘럼으로 전문가 양성,각 산학협력 업체는 학교에서 이뤄지는 취업박람회 기간 동안 참여하여 한호전의 우수한 학생들을 신입사원으로 채용하고 있다 며   커피바리스타학과 과정 학생들에게 대기업 프랜차이즈  특급호텔의 식음료파트 ,1,1
221, 취업    신입 경력사원 공개 채용 실시,사진   가  년도 신입 경력사원 공개 채용 을 실시한다고  일 밝혔다  올해 채용 예정 인원은 약  명으로 지난해와 비슷한 수준을 유지했다  올해 신입사원 채용은  급 원급 전형과  급 전형으로 나뉘어 ,0,0
222,중기중앙회 가스안전공사 기업은행  공공기관 신입 인턴 채용,막바지 신입 인재채용에 나섰다  이달 중소기업중앙회  한국가스안전공사  한국과학기술연구원에서는 정규직 채용을   기업은행  예금보험공사  신용보증재단중앙회에서는 청년인턴을 모집 중인 것  이에 취업포털 ,0,1
223,수시가 공채 비중 첫 역전 신입  발 붙일 데 없어요 , 이상민 취업준비생   저 같은 신입은 도저히 발붙일 데가 없는 상황이더라고요  수시 채용이 늘어난다고  오 좋은데  했는데 알고 보니까 더 실망감만 큰  신입 채용 규모가 줄고 수시 채용으로 빠르게 바뀌면서 ,0,0
224,취업 명문대학으로 자리잡은  서정대학교 ,   취업에 강한  대학   공무원  명 배출서정대학교는 무엇보다  취업에 강한  대학이다  교육부의  지난  년 신입생  명이 입학하면서 첫발을 내디딘 서정대는 올  월 기준으로  명이 재학하는 대학으로 ,1,1
225,올 상반기 코로나  뚫고 취업성공한 신입사원 스펙은 ,코로나  여파에도 올 상반기 취업에 성공한 신입사원의 스펙은 어느 정도일까  취업포털 사람인은 올 상반기 신입 채용을 진행한  개 기업을 대상으로  신입사원 채용 결산 및 합격 스펙 을 조사한 결과 ,1,0
226,한국 직업전문학교 융합보안학과   학년도 신입생 모집  보안전문가 양성, 학년도 신입생을 선발한다고 밝혔다  한국 직업전문학교는 실기 위주의 교육을 통해 재학기간 중 다양한 개발 활동과 포트폴리오 제작으로 안정적인 취업을 지원하고 있다   년제로 운영하며 졸업 시  년제 학사학위 ,1,0
227,좁아진 저축은행 채용문 만 신입 채용 돌입,특히 경력직 선호 현상이 저축은행 업권 내에서도 두드러지면서 대졸 신입을 대상으로 한 취업 한파가 예상된다  한 저축은행 관계자는  시장 불확실성이 커지고 영업점도 줄어드는 추세 속에 신입을 채용해 양성하는 ,0,0
228,기업  곳중  곳만 올해 신입사원 채용,코로나 사태로 기업들의 신입사원 채용이 크게 줄어든 것으로 나타났다   일 취업포털 인크루트가 최근 기업  곳을 대상으로  년 신입채용 결산조사를 한 결과 올 한해 신입사원을 뽑은 기업 비율이 ,1,1
229, 놀면 뭐하니  유팡  영업 하루만 김종벨 대북곤 추가 영입  신입 마음 배달꾼 ,신입  마음 배달꾼 으로  김종벨 김종민 과  대북곤 데프콘 이 합류해 더 많은 의뢰인들이 마음을   유팡 유재석 은 본격적인  마음 배달꾼 의 업무 시작에 앞서 임금 협상을 시도했는데  취업의 문턱을 두드린 지 ,0,1
230,금감원   년 신입공채 온라인 채용설명회, 부는 올해 입사한 신입직원  명이 취업준비 과정  필기시험 면접 노하우 등 후기를 들려주는 내용으로 진행된다  방송 중 실시간 채팅을 통한 질의응답도 가능하다  금감원은 금융소비자에게 유익한 금융정보를 ,1,0
231,호텔학교 호텔경영학과 취업역량 향상 시킬 수 있는 이미지메이킹 교육진행,호텔학교 한호전은 대학보다 높은 취업률과 해외 취업연계 프로그램을 갖추고 있으며  내신 및 수능 성적 반영 없이 입학사정관제 면접전형으로 학생을 선발하고 있다  현재 관광학과과정은 신입생 모집을 진행하고 ,1,0
232, 취업    신입 경력직원 총  명 채용, 는 코로나 로 침체된 취업시장에 활력을 불어넣기 위해  급 신입직원  명   급 경력직원  명 등 총  명의 대규모 채용을 실시한다고  일 밝혔다  채용 일정은 이날 모집공고를 시작으로  오는  일 월  일 원서 ,0,0
233,신입 구직자    비정규직이라도 취업하겠다 ,신종 코로나바이러스 감염증 코로나  여파로 취업 시장이 얼어 붙으면서 신입 구직자 절반 이상은 비정규직으로라도 취업을 원하는 것으로 나타났다  구인구직 매칭 플랫폼 사람인은 신입 구직자  천 명을 ,0,0
234, 뉴스터치   신입사원 근태 복장 실수 용납 못해 ,어렵게 취업에 성공했더라도 신입 사원이라면 절대 해서는 안 되는 실수가 있다고 합니다  재밌게 보셨나요  하지만 이러한 모습들이  신입사원이라도 절대 해서는 안 되는 치명적인 실수 라고 합니다  한 ,0,0
235,한국 직업전문학교 웹툰학과 웹툰 작가 양성   학년도 신입생 선발,수능 이후 한국 직업전문학교 웹툰학과가 신입생 선발 시 내신이나 수능 성적을 반영하지 않는  기업으로 취업을 지원하고 있다 고 말했다  한편  한국 직업전문학교는 취업에 맞춘 커리큘럼을 바탕으로 정규학기 ,0,1
236,서울현대직업전문학교 호텔외식조리학과  취업 스펙 중심 수업 진행, 의 취업률을 기록하였다  현재 서울현대직업전문학교는 호텔외식조리학과 과정  호텔제과제빵학과 과정  유아교육과 과정  드론학과 과정  경찰행정학과 과정 등 전 과정에서  학년도 신입생을 모집하고 있다  자세한 ,1,1
237,신입사원 퇴사 결심 이유는 연봉보다 사람 때문,취업포털 인크루트가 입사  년차 미만 신입사원  명을 대상으로  퇴사결심 시기 및 이유 에 대해 조사한 결과다  먼저 설문에 참여한 신입사원 가운데  는 퇴사를 고민해봤다고 답했다  그 이유 복수선택 로는 ,0,0
238,충북대 대학일자리센터  신입생 멘토링 운영,진로 취업 로드맵과 함께하는 신입생 멘토링 을 운영했다  이번 프로그램은  신입생 정착 멘토링 에 참여하고 있는 학생들을 대상으로 신청을 받아 진행했으며 ,0,1
239,서울 특성화고 내년도 신입생 선발 개교서  만 여명,특성화고등학교의 경우 성적보다 학생의 창업 취업 의지 등을 중점에 두고 신입생을 선발하기 때문에 특별전형 모집 비율이 높다는 것이 서울시교육청의 설명이다  특별전형 원서접수 기간은 오는  일이다  서류 ,0,0
240,코로나  취업시장 직격탄 대졸 신입 채용도 한자릿수,올 초부터 시작된 코로나  펜데믹으로 인해 대다수 기업들이 타격을 받으면서 대다수 기업들의 대졸 신입사원 모집 규모가 한 자릿수에 머문 것으로 나타났다   일 취업포털 인크루트 대표 서미영 에 따르면 기업 ,1,1
241,신입 구직자    하반기 구직 포기 ,취업 플랫폼 잡코리아가 신입 구직자  명을 대상으로  하반기 구직활동 현황 을 조사한 결과를  일 전했다  설문에 참여한 신입 구직자들에게  현재 하반기 구직활동을 하고 있는지  물었다  그 결과  의 ,0,0
242,신입 구직자 취업선호도 삼성 공기업  순,내년  년 신입 취업을 준비하는 취업준비생들이  가장 취업하고 싶은 기업 으로  삼성 을 꼽았다  이어  공기업 공공기관 에 취업하고 싶다는 취준생이 다음으로 많았다  잡코리아가  년 신입직 취업을 준비하는 ,0,1
243,   여명 규모 신입사원 뽑는다, 대표 구현모 가 오는  월 신입사원 채용을 위한 인턴십 모집을 시작한다고  일 밝혔다  이번 채용은  월  실무경험과 취업 기회를 확대 제공할 수 있도록 노력하겠다 고 밝혔다 선민규 기자 ,0,1
244, 신입사원 연령 높아졌다 ,신입사원 연령이 높아진 이유는 절반 이상  복수응답 이  취업난이 이어지고 있어서 라고 꼽았다   스펙을 쌓느라 시간이 많이 걸려서   중고 신입들이 늘어나서   지원자의 눈높이가 ,0,0
245, 놀면뭐하니  유재석  신입 마음배달꾼 김종벨 대북곤 채용,도와줄 신입  마음 배달꾼  두 명을 영입했다 고 전했다    주식회사 에 먼저 도착해 영업을 시작한  유팡은  유팡은 본격적인  마음 배달꾼 의 업무 시작에 앞서 임금 협상을 시도했는데  취업의 문턱을 두드린 지 ,1,1
246,상반기 취업 성공한 신입사원  명 중  명은  이공계열 ,상반기 취업에 성공한 신입사원  명 중  명은  이공계열 인 것으로 나타났다   일 취업포털 사람인이 상반기 신입사원 채용을 한 기업  개사를 대상으로 진행한  신입사원 채용 결산 및 합격 스펙  결과를 ,1,0
247,영진사이버대  학년도 신입 편입생 모집,영진사이버대학교는  일부터 내년  월 일까지  학년도 신입 편입생을 모집한다  모집 계열 학과는  이어  년제 사이버대학은  년만에 전문학사학위와 자격증을 취득함으로써 취업이나 직장 내 승급이 가능하고 ,0,1
248, 차 산업 분야 선도하는 부산 대광고등학교   학년도 신입생 모집 시작,부산 명문 특성화고로  차 산업을 선도하는 부산 대광고등학교가  월  일부터  학년도 신입생 모집을  또한 유명 뷰티 기업과   체결로 졸업 후 학생들의 취업할 수 있도록 한다   프린팅과 는 학생들이  차 ,0,1
249,서울 특성화고  곳   학년도 신입생 모집,뉴데일리 신영경 기자   서울시교육청은 오는  일부터  학년도 특성화고 신입생 모집을 시작한다고  일  특성화고 특별전형 중 미래인재전형에서는 출결 봉사활동 학업계획서 및 자기소개서 등을 반영하며  취업과 ,1,1
250,하나은행 카카오뱅크 한국투자증권   신입채용,은행권은 영업소 축소 여파로 전체 채용규모는 줄었지만 디지털 전환을 위한 해당직무 채용에는 적극적인 모습이며  핀테크 및 증권사 역시 코로나  이후 비대면 거래량 증가로 신입 충원에 나섰다  취업포털 ,0,1
251,바늘구멍 뚫은 신입사원 스펙 봤더니 이공계  ,자격증  개 토익  점 인턴경험 보유   예년보다 줄어든 채용에도 취업에 성공한 상반기 신입사원의 스펙은 어떨까  취업포털 사람인은 상반기 신입 채용을 진행한  개 기업을 대상으로 한  신입사원 채용 ,0,0
252,조기취업형 계약학과  학사급 실무형 우수인재 조기 확보해 중소중견기업 인력난 잡아,매해를 거듭하며 심각한 상황을 이어가고 있는 중소중견기업의 인력난에 해결책이 될 수 있는  조기취업형  또한  선발  년 후인  학년부터는 기업에서 업무를 시작하기에 학생 졸업까지 기다릴 필요가 없어 신입사원 ,1,1
253,대졸 신입  대 시대 첫 취업 외환위기  세    세,인크루트 서미영 대표는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 ,1,1
254,대학 나와 첫 직장인 평균 나이가 중고신입도 늘어서 ,인크루트는  취업난으로 졸업을 미루는 대학생이 많아지고  구직 준비 기간이 길어지는 만큼 첫 취업 연령대가 높아지는 추세 라며  취업 후 다시 신입으로 입사하는 중고신입도 늘고 있어 나이가 입사를 ,0,1
255, 에 오게 되면  신입사원 채용 동영상 등장한 최태원,현직 대기업 총수가 공채 응시자와 취업준비생들을 위해 영상을 제작한 것은 다소 이례적이다  최 회장은 영상에서  에게도 신입사원 채용은 미래의 행복을 함께 만들어 나갈 구성원을 찾는 가장 중요한 과정 ,0,1
256,호텔 수업으로 취업 공략하는 호텔조리학과는 어디 ,그러나 한호전은  년 엠블던 호텔을 통해 재학생들이 취업을 앞두고 현장에서의 능동적인 활동  창의적인  한호전은 다양한 장학제도로 신입생들의 장학혜택 수여가 가능하다  특히 호텔외식조리과정  호텔조리과정 ,1,1
257,올해 신입사원 합격스펙  인턴경험  줄고  영어말하기  늘어 ,잡코리아가 올해 신입직 취업에 성공한  년대졸 학력의 신입사원  명의  합격스펙 을 조사한 결과 이같이 나타났다  잡코리아는 매년 한 해 동안  대 기업에 입사한 신입사원의 합격스펙을 수집해 스펙 ,1,1
258,직장인  명 중  명  경력 포기하고 중고신입 지원 ,하는 직장인들이 증가하고 있다 면서  복지제도나 연봉 등 원하는 조건을 갖춘 일자리를 찾는다면 경력을 인정받지 못하고 신입사원으로 취업해도 괜찮다는 직장인들이 상당수에 이르는 것으로 보인다 고 설명했다 ,0,0
259, 수도권 취업명문  서정대  차 수시모집 장학금 혜택 풍성,경기북부  취업 명문  서정대학교가 오는  일까지 수시 차 모집을 실시해 인재들의 입학지원을 기다린다   년 신입생  명이 입학하면서 첫발을 내디딘 서정대는 올  월 기준으로  명이 재학하는 대학으로 짧은 ,0,1
260, 토익  점에 이공계 상반기 신입사원 스펙 보니,예년보다 힘들었던 올 상반기 구직난을 뚫고 취업에 성공한 신입사원  명 중  명은 이공계열인 것으로 나타났다  구인구직 매칭 플랫폼 사람인은 상반기 신입 채용을 진행한 기업  개사를 대상으로 ,0,0
261,상반기 신입직 취업성공률   전년대비   감소,취업성공률현황 잡코리아알바몬제공 취업포털 잡코리아가 알바몬과 함께 올 상반기 동안 구직활동을 했던 대졸 신입직 구직자  명을 대상으로  년 상반기 대졸 신입직 취업성공률 현황 에 대해 조사한 ,0,1
262,내년부터 학생 충원률 취업률 등 기준미달 대학  돈줄  끊는다, 년제 일반대학의 경우 전임교원확보율은   신입생충원율   졸업생 취업률   법인 책무성  를 충족해야 한다  전문대학의 경우 전임교원 확보율   신입생충원율   법인책무성은  를 충족해야 하며 졸업생 ,0,0
263,서울 특성화고 신입생  개교  만 천여명 선발,서울시교육청   일부터 특별전형 원서접수  학년도 특성화고등학교 신입생 선발전형이  일 시작된다  특성화고 특별전형 중 미래인재전형은 출결  봉사활동  학업계획서 자기소개서 등을 반영하며 취업과 창업 ,0,0
264,창성그룹  신입 경력 공채 실시  다양한 직군에서 인재 모집 ,불구하고 신입 경력사원 공채에 나섰다  이번 공채뿐만 아니라  년 상반기에도 수시 채용을 기획하고 있다 고 밝혔다  이어  모두가 행복한 일상을 되찾을 수 있기를 희망하면서 이번 공채가 많은 취업준비생들에게 ,0,1
265,신입사원도  년차도  상사 잔소리  때문에 퇴사 결심,취업포털 인크루트가 직장인  명을 대상으로 퇴사결심 사유에 대해 설문조사 한 결과를  일 발표했다  그 결과  올해 입사한 신입사원은  상사 잔소리 를  입사  년 년차는  대인관계 ,0,0
266,올해 신입사원 채용 기업 전년대비   감소,취업포털 인크루트는   신입사원 채용규모 를 주제로 기업  곳을 대상으로 조사한 결과를  일 밝혔다  올해 신입사원을  명이라도 채용한 기업 비율은  로 지난해   대비   감소했다  이들 ,1,1
267,충북대학교 대학일자리센터  신입생 멘토링 운영  진로와 취업 로드맵 그려요 ,진로 취업 로드맵과 함께하는 신입생 멘토링 을 운영했다고  일 밝혔다  이번 프로그램은  신입생 정착 멘토링 에 참여하고 있는 학생들을 대상으로 신청을 받아 진행했으며  총  회를 진행해 신입생  여 명에게 ,0,0
268,금성출판사 푸르넷 공부방   기 신입 지도교사 모집, 기 푸르넷 공부방 신입 지도교사 모집 부문은 공부방 교사 및 방문 교사다  교육 관련 경력이 없는 경력단절여성  재취업준비자  취업준비생 누구나 지원 가능하며 정규 대학 졸업자 및 졸업 예정자라면 전공 제한 ,0,0
269, 경기 침체에 코로나까지 대 그룹 중  곳 상반기 신입 공채,서미영 인크루트 대표는  대기업들의 대규모 공채가 줄면서 채용 규모 감소로 이어질 것이라는 우려가 나온다 며  신입사원들의 취업시장이 더욱 바늘구멍이 될 가능성이 커졌다 고 말했습니다  서 대표는  코로나 ,1,0
270,서울 특성화고  일부터 신입생 만  천여 명 선발,또 서울디지텍고와 선일이비즈니스고  선린인터넷고  성동공업고 등  곳은 인공지능 분야 신입생을 처음으로 모집합니다  특성화고를 졸업하면 정부시책에 따라 병역특례 대상 기업 취업에 취업할 수 있고 공무원과 ,0,1
271,취업난에 기업  곳 중  곳  신입사원 연령 높아져 ,취업난에 기업  곳 중  곳  신입사원 연령 높아져  취업 시장이 갈수록 얼어 붙으면서 기업들의 신입사원 연령도 높아지는 것으로 나타났다  사람인은 최근 기업  개사를 대상으로  신입사원 연령 변화 를 ,1,1
272,신입 구직자 상반기 취업목표 대기업  위  카카오 ,신입직 취업을 준비하는 취업준비생  명 중  명이 상반기 대기업 신입직 채용에 지원할 것이라 답했다  이들은 입사지원 할 대기업으로  카카오 를  위로 꼽았다  그리고 이어  삼성전자   제일제당 ,1,1
